SN,Date,IDD_CALL_TIMES,SMS_RECEIVE_CNT,SMS_SEND_CNT,CALLING_TIMES,Calling_IMEI ,Called_IMEI ,Missed_IDD_calling,CALLING_DURATION,CALLED_DURATION,IDD_CALLING_TIMES,CELL_COUNT,CALLING_CELL_COUNT,CALLED_CELL_COUNT,IDD_SMS_CNT,IS_FRAUD
7075,20160708,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
7076,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7077,20160708,0,0,0,1,0,1,0,68,0,0,0,0,0,0,0
7078,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7079,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7080,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7081,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7082,20160708,0,0,0,2,1,2,0,116,0,0,6,6,0,0,0
7083,20160708,0,0,0,1,0,1,0,46,0,0,0,0,0,0,0
7084,20160708,0,0,0,1,0,1,0,240,0,0,0,0,0,0,0
7085,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7086,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7087,20160708,0,0,0,1,0,1,0,123,0,0,0,0,0,0,0
7088,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7089,20160708,0,0,0,1,0,1,0,40,0,0,0,0,0,0,0
7090,20160708,0,0,0,1,0,1,0,410,0,0,0,0,0,0,0
7091,20160708,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
7092,20160708,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
7093,20160708,0,0,0,2,1,2,0,174,0,0,0,0,0,0,0
7094,20160708,0,0,0,1,0,1,0,178,0,0,0,0,0,0,0
7095,20160708,7,0,6,4,1,4,1,322,0,7,21,21,0,6,0
7096,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7097,20160708,0,0,0,3,1,3,0,258,0,0,0,0,0,0,0
7098,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7099,20160708,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
7100,20160708,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
7101,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
7102,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
7103,20160708,0,0,0,2,1,2,0,176,0,0,0,0,0,0,0
7104,20160708,0,0,0,0,0,0,0,13,0,0,2,2,0,0,0
7105,20160708,1,0,1,1,0,1,0,159,0,1,5,5,0,1,0
7106,20160708,0,0,0,1,0,1,0,98,0,0,0,0,0,0,0
7107,20160708,0,0,0,1,0,1,0,519,0,0,0,0,0,0,0
7108,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7109,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7110,20160708,0,0,0,2,1,2,0,184,0,0,8,8,0,0,0
7111,20160708,0,0,0,1,0,1,0,183,0,0,0,0,0,0,0
7112,20160708,0,0,0,1,0,1,0,47,0,0,0,0,0,0,0
7113,20160708,0,0,0,2,1,2,0,290,0,0,0,0,0,0,0
7114,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7115,20160708,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0
7116,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,20160708,0,0,0,1,0,1,0,81,0,0,0,0,0,0,0
7118,20160708,0,0,0,1,0,1,0,58,0,0,0,0,0,0,0
7119,20160708,0,0,0,1,0,1,0,234,0,0,0,0,0,0,0
7120,20160708,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
7121,20160708,0,0,0,2,1,2,0,279,0,0,0,0,0,0,0
7122,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7123,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7124,20160708,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
7125,20160708,0,0,0,1,0,1,0,42,0,0,0,0,0,0,0
7126,20160708,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
7127,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7128,20160708,0,0,0,1,0,1,0,59,0,0,0,0,0,0,0
7129,20160708,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
7130,20160708,12,0,12,5,2,5,1,221,0,12,13,13,0,12,0
7131,20160708,1,0,1,2,1,2,0,158,0,1,2,2,0,1,0
7132,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7133,20160708,0,0,0,1,0,1,0,293,0,0,0,0,0,0,0
7134,20160708,3,0,3,3,1,3,0,69,0,3,12,12,0,3,0
7135,20160708,0,0,0,1,0,1,0,41,0,0,0,0,0,0,0
7136,20160708,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
7137,20160708,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
7138,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7140,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7141,20160708,0,0,0,1,0,1,0,46,0,0,0,0,0,0,0
7142,20160708,0,0,0,3,1,3,0,587,0,0,0,0,0,0,0
7143,20160708,0,0,0,1,0,1,0,34,0,0,0,0,0,0,0
7144,20160708,0,0,0,2,1,2,0,111,0,0,0,0,0,0,0
7145,20160708,0,0,0,2,1,2,0,116,0,0,0,0,0,0,0
7146,20160708,0,0,0,2,1,2,0,215,0,0,0,0,0,0,0
7147,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7148,20160708,0,0,0,2,1,2,0,310,0,0,0,0,0,0,0
7149,20160708,8,0,3,2,1,2,0,427,0,8,9,9,0,3,0
7150,20160708,0,0,0,3,1,3,0,154,0,0,0,0,0,0,0
7151,20160708,0,0,0,0,0,0,0,30,0,0,1,1,0,0,0
7152,20160708,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
7153,20160708,0,0,0,6,2,6,1,615,0,0,0,0,0,0,0
7154,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7155,20160708,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
7156,20160708,0,0,0,3,1,3,1,735,0,0,0,0,0,0,0
7157,20160708,0,0,0,2,1,2,0,232,0,0,0,0,0,0,0
7158,20160708,0,0,0,1,0,1,0,144,0,0,0,0,0,0,0
7159,20160708,0,0,0,3,1,3,0,448,0,0,0,0,0,0,0
7160,20160708,0,0,0,1,0,1,0,98,0,0,0,0,0,0,0
7161,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7162,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
7163,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
7164,20160708,0,0,0,1,0,1,0,45,0,0,0,0,0,0,0
7165,20160708,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
7166,20160708,0,0,0,2,1,2,0,170,0,0,0,0,0,0,0
7167,20160708,0,0,0,2,1,2,0,64,0,0,0,0,0,0,0
7168,20160708,0,0,0,1,0,1,0,29,0,0,0,0,0,0,0
7169,20160708,0,0,0,1,0,1,0,158,0,0,0,0,0,0,0
7170,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7171,20160708,0,0,0,3,1,3,0,255,0,0,0,0,0,0,0
7172,20160708,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
7173,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7174,20160708,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
7175,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
7176,20160708,0,0,0,2,1,2,0,372,0,0,0,0,0,0,0
7177,20160708,0,0,0,2,1,2,0,112,0,0,0,0,0,0,0
7178,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
7179,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7180,20160708,0,0,0,1,0,1,0,77,0,0,0,0,0,0,0
7181,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7182,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7183,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7184,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7185,20160708,0,0,0,1,0,1,0,185,0,0,0,0,0,0,0
7186,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7187,20160708,0,0,0,2,1,2,0,103,0,0,0,0,0,0,0
7188,20160708,0,0,0,1,0,1,0,20,0,0,3,3,0,0,0
7189,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7190,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
7191,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7192,20160708,0,0,0,1,0,1,0,73,0,0,0,0,0,0,0
7193,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
7194,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7195,20160708,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
7196,20160708,0,0,0,1,0,1,0,771,0,0,0,0,0,0,0
7197,20160708,0,0,0,1,0,1,0,109,0,0,0,0,0,0,0
7198,20160708,0,0,0,1,0,1,0,98,0,0,0,0,0,0,0
7199,20160708,0,0,0,2,1,2,0,382,0,0,0,0,0,0,0
7200,20160708,0,0,0,2,1,2,0,258,0,0,0,0,0,0,0
7201,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7202,20160708,0,0,0,1,0,1,0,44,0,0,0,0,0,0,0
7203,20160708,0,0,0,5,2,5,1,568,0,0,0,0,0,0,0
7204,20160708,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
7205,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7206,20160708,0,0,0,1,0,1,0,86,0,0,0,0,0,0,0
7207,20160708,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7208,20160708,0,0,0,4,1,4,1,320,0,0,0,0,0,0,0
7209,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,20160708,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
7211,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7212,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7213,20160708,0,0,0,1,0,1,0,207,0,0,0,0,0,0,0
7214,20160708,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
7215,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7216,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7217,20160708,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
7218,20160708,0,0,0,2,1,2,0,134,0,0,0,0,0,0,0
7219,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7220,20160708,0,0,0,1,0,1,0,93,0,0,0,0,0,0,0
7221,20160708,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0
7222,20160708,5,0,0,2,1,2,0,291,0,5,2,2,0,0,0
7223,20160708,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0
7224,20160708,11,0,11,7,2,7,1,367,0,11,24,24,0,11,0
7225,20160708,0,0,0,1,0,1,0,131,0,0,0,0,0,0,0
7226,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,20160708,8,0,8,4,1,4,1,170,0,8,11,11,0,8,0
7228,20160708,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0
7229,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
7230,20160708,0,0,0,1,0,1,0,296,0,0,0,0,0,0,0
7231,20160708,0,0,0,1,0,1,0,142,0,0,0,0,0,0,0
7232,20160708,0,0,0,2,1,2,0,77,0,0,0,0,0,0,0
7233,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7234,20160708,0,0,0,1,0,1,0,27,0,0,0,0,0,0,0
7235,20160708,0,0,0,2,1,2,0,141,0,0,0,0,0,0,0
7236,20160708,0,0,0,1,0,1,0,247,0,0,0,0,0,0,0
7237,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
7238,20160708,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
7239,20160708,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
7240,20160708,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
7241,20160708,0,0,0,9,3,1,0,921,0,0,0,0,0,0,0
7242,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7243,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
7244,20160708,0,0,0,1,0,1,0,77,0,0,0,0,0,0,0
7245,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
7246,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7247,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7248,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
7249,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7250,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7251,20160708,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
7252,20160708,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
7253,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
7254,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7255,20160708,0,0,0,1,0,1,0,147,0,0,0,0,0,0,0
7256,20160708,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
7257,20160708,0,0,0,1,0,1,0,67,0,0,0,0,0,0,0
7258,20160708,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
7259,20160708,0,0,0,1,0,1,0,52,0,0,0,0,0,0,0
7260,20160708,0,0,0,1,0,1,0,93,0,0,0,0,0,0,0
7261,20160708,0,0,0,2,1,2,0,131,0,0,3,3,0,0,0
7262,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7263,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
7264,20160708,0,0,0,1,0,1,0,30,0,0,0,0,0,0,0
7265,20160708,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
7266,20160708,0,0,0,2,1,2,0,265,0,0,0,0,0,0,0
7267,20160708,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0
7268,20160708,0,0,0,1,0,1,0,64,0,0,0,0,0,0,0
7269,20160708,0,0,0,1,0,1,0,94,0,0,0,0,0,0,0
7270,20160708,0,0,0,1,0,1,0,391,0,0,0,0,0,0,0
7271,20160708,0,0,0,1,0,1,0,126,0,0,0,0,0,0,0
7272,20160708,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
7273,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7274,20160708,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
7275,20160708,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0
7276,20160708,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
7277,20160708,0,0,0,3,1,3,1,445,0,0,0,0,0,0,0
7278,20160708,0,0,0,1,0,1,0,72,0,0,0,0,0,0,0
7279,20160708,0,0,0,1,0,1,0,27,0,0,0,0,0,0,0
7280,20160708,0,0,0,1,0,1,0,145,0,0,0,0,0,0,0
7281,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
7282,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
7283,20160708,1,0,1,0,0,0,0,17,0,1,1,1,0,1,0
7284,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7285,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7286,20160708,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
7287,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7288,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7289,20160708,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
7290,20160708,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
7291,20160708,0,0,0,4,1,4,1,271,0,0,11,11,0,0,0
7292,20160708,0,0,0,1,0,1,0,63,0,0,0,0,0,0,0
7293,20160708,0,0,0,2,1,2,0,415,0,0,7,7,0,0,0
7294,20160708,0,0,0,1,0,1,0,83,0,0,0,0,0,0,0
7295,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7296,20160708,0,0,0,3,1,3,1,174,0,0,0,0,0,0,0
7297,20160708,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
7298,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7299,20160708,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
7300,20160708,0,0,0,2,1,2,0,153,0,0,0,0,0,0,0
7301,20160708,0,0,0,2,1,2,0,180,0,0,0,0,0,0,0
7302,20160708,0,0,0,2,1,2,0,35,0,0,0,0,0,0,0
7303,20160708,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
7304,20160708,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
7305,20160708,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
7306,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7307,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7308,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
7309,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7310,20160708,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
7311,20160708,0,0,0,1,0,1,0,63,0,0,0,0,0,0,0
7312,20160708,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
7313,20160708,0,0,0,1,0,1,0,69,0,0,0,0,0,0,0
7314,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7315,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,20160708,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
7317,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,20160708,0,0,0,1,0,1,0,57,0,0,5,5,0,0,0
7319,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7320,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7321,20160708,2,0,2,1,0,1,0,12,0,2,4,4,0,2,0
7322,20160708,0,0,0,1,0,1,0,141,0,0,6,6,0,0,0
7323,20160708,0,0,0,1,0,1,0,83,0,0,0,0,0,0,0
7324,20160708,0,0,0,1,0,1,0,88,0,0,0,0,0,0,0
7325,20160708,3,0,3,2,1,2,0,44,0,3,9,9,0,3,0
7326,20160708,0,0,0,1,0,1,0,61,0,0,0,0,0,0,0
7327,20160708,0,0,0,1,0,1,0,419,0,0,0,0,0,0,0
7328,20160708,0,0,0,3,1,3,1,174,0,0,0,0,0,0,0
7329,20160708,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
7330,20160708,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
7331,20160708,7,0,7,3,1,3,0,64,0,7,11,11,0,7,0
7332,20160708,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
7333,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
7334,20160708,0,0,0,1,0,1,0,197,0,0,0,0,0,0,0
7335,20160708,0,0,0,1,0,1,0,28,0,0,0,0,0,0,0
7336,20160708,0,0,0,2,1,2,0,220,0,0,0,0,0,0,0
7337,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7338,20160708,7,0,0,4,1,4,1,316,0,7,12,12,0,0,0
7339,20160708,5,0,5,3,1,3,0,186,0,5,8,8,0,5,0
7340,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,20160708,0,0,0,1,0,1,0,73,0,0,5,5,0,0,0
7342,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7344,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
7345,20160708,0,0,0,1,0,1,0,243,0,0,2,2,0,0,0
7346,20160708,0,0,0,1,0,1,0,102,0,0,0,0,0,0,0
7347,20160708,0,0,0,4,1,4,1,331,0,0,0,0,0,0,0
7348,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7349,20160708,0,0,0,2,1,2,0,485,0,0,0,0,0,0,0
7350,20160708,0,0,0,1,0,1,0,64,0,0,0,0,0,0,0
7351,20160708,0,0,0,1,0,1,0,78,0,0,0,0,0,0,0
7352,20160708,0,0,0,1,0,1,0,49,0,0,0,0,0,0,0
7353,20160708,1,0,1,1,0,1,0,144,0,1,6,6,0,1,0
7354,20160708,5,0,4,5,2,5,1,612,0,5,13,13,0,4,0
7355,20160708,0,0,0,2,1,2,0,142,0,0,0,0,0,0,0
7356,20160708,0,0,0,2,1,2,0,161,0,0,0,0,0,0,0
7357,20160708,0,0,0,1,0,1,0,82,0,0,0,0,0,0,0
7358,20160708,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
7359,20160708,0,0,0,1,0,1,0,178,0,0,0,0,0,0,0
7360,20160708,0,0,0,1,0,1,0,50,0,0,0,0,0,0,0
7361,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
7362,20160708,0,0,0,1,0,1,0,401,0,0,0,0,0,0,0
7363,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7364,20160708,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
7365,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7366,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7367,20160708,0,0,0,2,1,2,0,351,0,0,0,0,0,0,0
7368,20160708,0,0,0,3,1,3,1,161,0,0,0,0,0,0,0
7369,20160708,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
7370,20160708,0,0,0,1,0,1,0,191,0,0,0,0,0,0,0
7371,20160708,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
7372,20160708,0,0,0,1,0,1,0,81,0,0,0,0,0,0,0
7373,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7374,20160708,0,0,0,1,0,1,0,123,0,0,0,0,0,0,0
7375,20160708,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
7376,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7377,20160708,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
7378,20160708,0,0,0,1,0,1,0,28,0,0,0,0,0,0,0
7379,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7380,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
7381,20160708,0,0,0,1,0,1,0,193,0,0,0,0,0,0,0
7382,20160708,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7383,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7384,20160708,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
7385,20160708,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
7386,20160708,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
7387,20160708,0,0,0,1,0,1,0,94,0,0,0,0,0,0,0
7388,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7389,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7390,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7391,20160708,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
7392,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
7393,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7394,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
7395,20160708,0,0,0,2,1,2,0,223,0,0,0,0,0,0,0
7396,20160708,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0
7397,20160708,2,0,2,3,1,3,0,185,0,2,8,8,0,2,0
7398,20160708,2,0,2,5,2,5,1,391,0,2,18,18,0,2,0
7399,20160708,1,0,1,1,0,1,0,25,0,1,3,3,0,1,0
7400,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,20160708,0,0,0,1,0,1,0,91,0,0,7,7,0,0,0
7403,20160708,0,0,0,2,1,2,0,165,0,0,4,4,0,0,0
7404,20160708,0,0,0,1,0,1,0,96,0,0,0,0,0,0,0
7405,20160708,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
7406,20160708,0,0,0,3,1,3,1,166,0,0,8,8,0,0,0
7407,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,20160708,0,0,0,1,0,1,0,113,0,0,0,0,0,0,0
7409,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7410,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7411,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7412,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7413,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7414,20160708,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
7415,20160708,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
7416,20160708,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
7417,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7418,20160708,0,0,0,3,1,3,1,325,0,0,0,0,0,0,0
7419,20160708,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
7420,20160708,1,0,0,2,1,2,0,295,0,1,8,8,0,0,0
7421,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7422,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7423,20160708,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
7424,20160708,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
7425,20160708,0,0,0,2,1,2,0,431,0,0,0,0,0,0,0
7426,20160708,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
7427,20160708,0,0,0,1,0,1,0,18,0,0,0,0,0,0,0
7428,20160708,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
7429,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
7430,20160708,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
7431,20160708,0,0,0,1,0,1,0,94,0,0,0,0,0,0,0
7432,20160708,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0
7433,20160708,0,0,0,1,0,1,0,55,0,0,0,0,0,0,0
7434,20160708,0,0,0,1,0,1,0,44,0,0,0,0,0,0,0
7435,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
7436,20160708,0,0,0,2,1,2,0,189,0,0,0,0,0,0,0
7437,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7438,20160708,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
7439,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7440,20160708,0,0,0,1,0,1,0,295,0,0,0,0,0,0,0
7441,20160708,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
7442,20160708,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
7443,20160708,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
7444,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7445,20160708,0,0,0,1,0,1,0,168,0,0,0,0,0,0,0
7446,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7447,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
